IR Value,Red Value
56939,15687
56932,15671
56930,15669
56904,15644
56885,15610
56884,15609
56864,15597
56854,15589
56867,15604
56863,15617
56875,15621
56878,15628
56835,15569
56806,15528
56810,15534
56852,15569
56874,15602
56904,15628
56902,15634
56906,15629
56907,15653
56904,15632
56890,15629
56856,15586
56860,15610
56868,15601
56880,15603
56873,15623
56901,15640
56912,15661
56913,15646
56908,15653
56892,15653
56912,15652
56884,15639
56900,15645
56902,15646
56895,15631
56893,15633
56893,15633
56879,15630
56869,15619
56824,15549
56833,15559
56840,15578
56861,15592
56893,15628
56891,15641
56872,15597
56872,15597
56874,15635
56886,15637
56934,15691
56949,15703
56970,15715
56953,15699
56954,15689
56953,15722
56921,15664
56912,15676
56899,15630
56914,15651
56921,15663
56934,15674
56957,15709
56951,15697
56955,15699
56947,15689
56942,15668
56937,15671
56918,15653
56919,15677
56911,15661
56921,15683
56917,15653
56925,15677
56902,15663
56923,15675
56908,15668
56927,15680
56914,15665
56938,15687
56921,15664
56923,15653
56918,15676
56925,15674
56924,15684
56926,15681
56929,15685
56926,15694
56931,15685
56938,15692
56935,15689
56930,15693
56927,15683
56927,15683
56916,15656
56879,15624
56887,15633
56887,15635
56915,15670
56947,15721
56919,15695
56877,15636
56875,15610
56897,15634
56947,15692
56956,15716
56956,15708
56930,15687
56920,15668
56907,15652
56882,15614
56833,15565
56790,15515
56791,15495
56780,15472
56778,15467
56809,15519
56841,15561
56860,15599
56844,15596
56817,15550
56771,15498
56793,15492
56823,15535
56838,15582
56841,15600
56815,15607
56760,15554
56785,15571
56831,15641
56840,15655
56866,15678
56875,15696
56846,15646
56788,15590
56774,15545
56785,15571
56782,15565
56782,15558
56742,15537
56679,15452
56636,15364
56646,15404
56656,15410
56680,15425
56682,15435
56665,15401
56686,15433
56716,15495
56763,15516
56770,15549
56768,15532
56741,15513
56712,15468
56712,15468
56696,15444
56666,15416
56660,15421
56651,15429
56683,15453
56729,15512
56767,15560
56806,15599
56808,15595
56783,15589
56779,15570
56750,15553
56746,15530
56719,15508
56715,15480
56712,15500
56721,15497
56747,15524
56778,15544
56801,15566
56729,15514
56705,15459
56702,15464
56719,15484
56758,15517
56752,15488
56724,15453
56720,15458
56690,15472
56686,15425
56680,15411
56693,15429
56710,15451
56720,15458
56725,15462
56732,15472
56736,15487
56739,15491
56755,15502
56753,15515
56784,15535
56786,15526
56782,15542
56768,15522
56777,15536
56765,15523
56771,15527
56771,15527
56764,15525
56778,15536
56773,15540
56777,15535
56754,15527
56769,15516
56778,15527
56775,15534
56776,15542
56733,15468
56719,15443
56696,15446
56718,15471
56717,15463
56722,15478
56686,15443
56683,15407
56696,15437
56745,15470
56746,15490
56742,15495
56721,15437
56702,15427
56708,15440
56697,15404
56665,15386
56654,15369
56629,15335
56642,15330
56641,15356
56668,15372
56665,15390
56660,15362
56659,15376
56631,15339
56628,15330
56626,15338
56626,15335
